"label","Perturbation","value"
"ODE-ODE","diff1",-2.26553114644645
"ODE-ODE","diff1",-0.281679833354003
"ODE-ODE","diff1",-0.827817680278641
"ODE-ODE","diff1",-0.0086286075647329
"ODE-ODE","diff1",0.870104878811814
"ODE-ODE","diff1",0.28559379358254
"ODE-ODE","diff1",-0.322589015227965
"ODE-ODE","diff1",-0.061634696734921
"ODE-ODE","diff1",-0.821529485281035
"ODE-ODE","diff1",-0.457982008150647
"ODE-ODE","diff1",-1.06539581944913
"ODE-ODE","diff1",-1.25146370131548
"ODE-ODE","diff1",-0.104411846703305
"ODE-ODE","diff1",-0.323826511293305
"ODE-ODE","diff1",-4.10331044847585
"ODE-ODE","diff1",-0.931682931829375
"ODE-ODE","diff1",-3.22127140507378
"ODE-ODE","diff1",0.571990140216008
"ODE-ODE","diff1",-1.12583458468021
"ODE-ODE","diff1",1.09855204875669
"ODE-ODE","diff1",0.0074888941294252
"ODE-ODE","diff1",1.76248028374869
"ODE-ODE","diff1",-0.42390682439765
"ODE-ODE","diff1",0.377716353345389
"ODE-ODE","diff1",0.364522048262961
"ODE-ODE","diff1",0.150807110471783
"ODE-ODE","diff1",0.608760018085387
"ODE-ODE","diff1",-0.320287748432246
"ODE-ODE","diff1",-0.038803252065521
"ODE-ODE","diff1",-0.542318363668179
"ODE-ODE","diff1",0.557492695875434
"ODE-ODE","diff1",-0.340639219467559
"ODE-ODE","diff1",-0.874257090321558
"ODE-ODE","diff1",-0.572369329000529
"ODE-ODE","diff1",-0.342184303662345
"ODE-ODE","diff1",0.875522784459309
"ODE-ODE","diff1",1.43159660984307
"ODE-ODE","diff1",0.495107268721417
"ODE-ODE","diff1",-0.7108014146594
"ODE-ODE","diff1",-0.0887075639657366
"ODE-ODE","diff1",-0.0010601326946197
"ODE-ODE","diff1",0.42507288092638
"ODE-ODE","diff1",-1.51986141509767
"ODE-ODE","diff1",0.619541515356547
"ODE-ODE","diff1",-2.31831597187862
"ODE-ODE","diff1",-0.450946704996108
"ODE-ODE","diff1",-2.9136034291067
"ODE-ODE","diff1",-6.93111191167857
"ODE-ODE","diff1",-0.521165395691139
"ODE-ODE","diff1",-1.10773164255862
"ODE-ODE","diff1",-1.26768648982944
"ODE-ODE","diff1",0.209435385350425
"ODE-ODE","diff1",0.984717963112782
"ODE-ODE","diff1",0.584073684234737
"ODE-ODE","diff1",0.934377255766937
"ODE-ODE","diff1",-0.19128761215972
"ODE-ODE","diff1",1.22086203841375
"ODE-ODE","diff1",0.323283274138908
"ODE-ODE","diff1",-1.88146589029557
"ODE-ODE","diff1",-0.961269083739686
"ODE-ODE","diff1",1.00653348913242
"ODE-ODE","diff1",1.13540773205008
"ODE-ODE","diff1",0.191309210094599
"ODE-ODE","diff1",0.977071758219029
"ODE-ODE","diff1",0.364926667596352
"ODE-ODE","diff1",0.329628751613882
"ODE-ODE","diff1",-0.679208548728319
"ODE-ODE","diff1",-1.32767960057717
"ODE-ODE","diff1",0.268613108774824
"ODE-ODE","diff1",-0.899381664179954
"ODE-ODE","diff1",0.888036053474366
"ODE-ODE","diff1",-1.79339627674621
"ODE-ODE","diff1",0.079584809772289
"ODE-ODE","diff1",-0.24631329182639
"ODE-ODE","diff1",-0.241834612443907
"ODE-ODE","diff1",-0.315438460797985
"ODE-ODE","diff1",-1.0449692457801
"ODE-ODE","diff1",0.850189910068178
